resets.sent.a2b,resets.sent.b2a,sack.pkts.sent.b2a,dsack.pkts.sent.b2a,rexmt.data.pkts.a2b,outoforder.pkts.a2b,pushed.data.pkts.a2b,max.segm.size.a2b,min.segm.size.a2b,max.win.adv.b2a,avg.win.adv.b2a,max.owin.a2b,avg.owin.a2b,avg.owin.b2a,wavg.owin.a2b,initial.window.bytes.a2b,data.xmit.time.b2a,idletime.max.a2b,idletime.max.b2a,throughput.b2a,rtt.min.a2b,rtt.max.a2b,rtt.avg.a2b,rtt.stdev.a2b,rtt.from.3whs.a2b,rtt.full.sz.smpls.a2b,rtt.full.sz.min.a2b,rtt.full.sz.max.a2b,rtt.full.sz.avg.a2b,post.loss.acks.a2b,rtt.min.last.a2b,rtt.max.last.a2b,rtt.avg.last.a2b,rtt.sdv.last.a2b,segs.cum.acked.a2b,triple.dupacks.a2b,max.retrans.a2b,min.retr.time.a2b,max.retr.time.a2b,avg.retr.time.a2b,sdv.retr.time.a2b,fin.pkts.sent.a2b,ambiguous.acks.a2b,rtt.samples.b2a,rtt.min.b2a,rtt.stdev.b2a,rtt.full.sz.avg.b2a,triple.dupacks.b2a,max.retr.time.b2a,duplicate.acks.a2b,duplicate.acks.b2a,transfer.datarate
0.0,0.0,19001.0,0.0,2881.0,4068.0,24351.0,1388.0,295.0,41942400.0,39008859.0,9932533.0,2935334.0,5.0,3182896.0,63935.0,0.0,312.5,333.2,0.0,21.8,677.3,125.9,50.7,42.0,1.0,26.5,42.0,42.0,2169.0,28.9,346.8,120.5,77.6,20364.0,237.0,2.0,212.7,607.1,300.28,54.24,0.0,1445.0,1.0,0.4,0.0,0.6,0.0,0.0,14123.0,0.0,136184.314
0.0,0.0,7471.0,0.0,835.0,1172.0,14463.0,1388.0,295.0,41726080.0,33951790.0,7968513.0,3198432.0,5.0,3343648.0,63935.0,0.0,299.8,547.7,0.0,19.8,967.1,425.9,197.5,24.4,1.0,19.8,24.4,24.4,1338.0,188.9,392.6,356.0,89.9,6875.0,43.0,3.0,173.1,1017.0,560.98,133.84,0.0,420.0,1.0,0.3,0.0,0.7,0.0,0.0,6513.0,0.0,51151.469
0.0,0.0,430.0,0.0,53.0,358.0,21997.0,1388.0,20.0,37450496.0,27033442.0,4262553.0,1925095.0,5.0,1667508.0,63935.0,0.0,248.2,414.0,0.0,21.5,353.4,180.8,84.6,29.1,1.0,23.7,29.1,29.1,31.0,0.0,90.5,77.3,11.9,983.0,15.0,1.0,328.0,436.8,405.08,11.1,0.0,150.0,1.0,0.5,0.0,1.0,0.0,0.0,368.0,0.0,68500.675
0.0,0.0,13607.0,0.0,1528.0,2316.0,18238.0,1388.0,295.0,36624640.0,26526400.0,9382885.0,3487130.0,5.0,3590539.0,63935.0,0.0,292.6,290.3,0.0,18.6,505.1,271.6,75.1,20.5,1.0,18.6,20.5,20.5,477.0,99.9,402.9,285.8,127.5,27295.0,52.0,3.0,241.5,797.3,453.84,99.6,0.0,605.0,1.0,0.2,0.0,0.5,0.0,0.0,12393.0,2.0,76819.158
0.0,0.0,23131.0,0.0,2830.0,2519.0,14423.0,1388.0,295.0,37771392.0,23700133.0,10089377.0,3709331.0,5.0,4273635.0,63935.0,0.0,409.0,415.1,0.0,21.4,681.3,180.4,74.6,28.7,1.0,21.4,28.7,28.7,1659.0,35.1,666.6,264.7,178.4,22363.0,179.0,3.0,238.3,1170.3,415.3,123.02,0.0,915.0,1.0,0.3,0.0,0.7,0.0,0.0,20014.0,0.0,103486.207
0.0,0.0,0.0,0.0,0.0,121.0,6036.0,1388.0,116.0,20120704.0,14427405.0,5642225.0,2799168.0,5.0,2386066.0,68099.0,0.0,924.1,876.0,0.0,23.7,1680.8,827.6,451.2,30.7,1.0,23.7,30.7,30.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.7,0.0,0.0,0.0,0.0,24692.223
0.0,0.0,6010.0,0.0,355.0,232.0,10076.0,1388.0,295.0,39138432.0,26359607.0,10833345.0,3875892.0,5.0,3160507.0,63935.0,0.0,372.0,331.6,0.0,23.4,541.4,289.4,78.8,32.2,1.0,26.8,32.2,32.2,301.0,0.0,303.0,250.7,14.6,5681.0,10.0,1.0,335.2,662.2,451.84,60.08,0.0,270.0,1.0,0.2,0.0,0.3,0.0,0.0,5661.0,0.0,73354.71
0.0,0.0,6964.0,0.0,790.0,474.0,11654.0,1388.0,295.0,35931392.0,28921581.0,9959281.0,3750719.0,5.0,3400989.0,63935.0,0.0,375.8,433.5,0.0,16.7,705.4,329.0,89.3,25.7,1.0,22.7,25.7,25.7,686.0,43.2,495.0,315.4,97.0,6893.0,21.0,1.0,367.6,1136.5,611.02,103.58,0.0,440.0,1.0,0.3,0.0,0.7,0.0,0.0,6175.0,0.0,65218.65
0.0,0.0,27025.0,0.0,4789.0,4640.0,8247.0,1388.0,295.0,41711232.0,37698302.0,15077849.0,4783816.0,5.0,4485834.0,63935.0,0.0,231.0,321.5,0.0,21.6,467.1,247.3,92.9,30.2,1.0,21.6,30.2,30.2,3630.0,10.2,378.1,315.9,120.2,21116.0,173.0,3.0,144.9,673.5,323.46,86.72,0.0,2590.0,1.0,0.3,0.0,0.7,0.0,0.0,24033.0,0.0,88732.163
0.0,0.0,30974.0,0.0,6077.0,3172.0,12658.0,1388.0,295.0,41942400.0,33774115.0,10126853.0,3474116.0,5.0,3340711.0,63935.0,0.0,392.9,603.7,0.0,14.9,627.8,165.5,136.6,17.2,1.0,14.9,17.2,17.2,2584.0,27.0,338.1,163.6,59.7,29864.0,254.0,3.0,194.0,633.2,310.72,88.2,0.0,6985.0,1.0,0.4,0.0,1.0,0.0,0.0,24962.0,0.0,97524.945
0.0,0.0,0.0,0.0,0.0,53.0,6385.0,1388.0,20.0,28293632.0,19573272.0,6845621.0,3327586.0,5.0,2915778.0,65323.0,0.0,209.7,246.7,0.0,22.5,429.2,331.5,79.4,27.8,1.0,25.4,27.8,27.8,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.7,0.0,0.0,0.0,0.0,66127.592
0.0,0.0,7771.0,0.0,738.0,284.0,9901.0,1388.0,92.0,41937280.0,32941566.0,7953245.0,3178218.0,5.0,3242397.0,63935.0,0.0,485.9,541.2,0.0,17.0,726.8,390.5,128.8,29.6,1.0,24.0,29.6,29.6,568.0,31.4,561.3,418.1,193.4,7482.0,22.0,1.0,151.8,938.7,559.32,138.78,0.0,850.0,1.0,0.3,0.0,0.7,0.0,0.0,7028.0,0.0,53573.727
1.0,0.0,0.0,0.0,0.0,0.0,1.0,1388.0,1388.0,0.0,0.0,0.0,0.0,0.0,2904129.0,0.0,0.0,0.0,415.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48898.943
0.0,0.0,17861.0,0.0,2988.0,2793.0,9460.0,1388.0,295.0,41938560.0,31489323.0,7084357.0,2811649.0,5.0,2945619.0,65323.0,0.0,765.1,829.1,0.0,15.2,847.4,272.5,223.8,28.1,1.0,15.2,28.1,28.1,1679.0,25.2,780.3,369.5,246.1,16502.0,108.0,2.0,120.1,1214.8,524.96,183.62,0.0,2810.0,1.0,0.3,0.0,0.6,0.0,0.0,14444.0,0.0,48898.943
0.0,0.0,9362.0,0.0,1686.0,322.0,8968.0,1388.0,295.0,41786368.0,24725199.0,10112973.0,3609329.0,5.0,3357981.0,63935.0,0.0,150.9,346.6,0.0,19.2,487.4,220.4,51.3,33.0,1.0,21.6,33.0,33.0,1928.0,36.7,237.6,196.1,59.9,7966.0,20.0,1.0,241.4,505.8,387.22,41.62,0.0,1230.0,1.0,0.4,0.0,0.6,0.0,0.0,7680.0,0.0,92458.349
0.0,0.0,0.0,0.0,0.0,0.0,6801.0,1327.0,51.0,8351360.0,6830654.0,3985037.0,2229700.0,5.0,2505753.0,63844.0,0.0,991.5,930.9,0.0,19.9,1419.5,1060.4,367.7,22.9,1.0,19.9,22.9,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.8,0.0,0.0,0.0,0.0,17071.464
0.0,0.0,0.0,0.0,0.0,58.0,8603.0,1327.0,51.0,9706624.0,7832316.0,4468608.0,2520110.0,5.0,2780184.0,61190.0,0.0,492.3,406.5,0.0,17.1,600.6,475.8,110.0,28.8,1.0,27.2,28.8,28.7,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.5,0.0,0.7,0.0,0.0,0.0,2.0,42811.366
0.0,0.0,139.0,0.0,3.0,64.0,8017.0,1388.0,295.0,19378432.0,15601488.0,6264049.0,3078139.0,5.0,2796819.0,63935.0,0.0,335.1,371.1,0.0,21.6,873.5,722.2,219.2,42.2,1.0,33.0,42.2,42.1,469.0,0.0,64.8,64.7,0.0,35.0,1.0,1.0,0.0,388.4,77.66,0.0,0.0,10.0,1.0,0.3,0.0,0.9,0.0,0.0,7.0,0.0,29497.082
0.0,0.0,14922.0,0.0,905.0,2485.0,7838.0,1388.0,295.0,41942400.0,33935240.0,6153009.0,1860665.0,5.0,1738871.0,66711.0,0.0,558.3,558.5,0.0,19.5,552.8,125.4,112.6,23.7,1.0,20.3,23.7,23.7,452.0,24.3,552.4,183.5,201.9,14641.0,148.0,2.0,216.5,883.8,365.08,118.36,0.0,675.0,1.0,0.3,0.0,0.5,0.0,0.0,13098.0,0.0,50275.839
0.0,0.0,8020.0,0.0,931.0,259.0,14175.0,1388.0,295.0,41941120.0,32372656.0,8733301.0,3395264.0,5.0,3288850.0,63935.0,0.0,307.8,295.8,0.0,14.3,666.9,272.4,109.0,18.9,1.0,17.0,18.9,18.9,842.0,159.4,360.2,227.0,70.3,7168.0,17.0,1.0,239.9,583.6,326.18,42.1,0.0,445.0,1.0,0.2,0.0,0.5,0.0,0.0,7092.0,0.0,85754.705
0.0,0.0,0.0,0.0,0.0,52.0,6541.0,1388.0,295.0,21841024.0,18301922.0,6504173.0,3085123.0,5.0,2909158.0,63935.0,0.0,209.6,292.8,0.0,24.9,383.1,296.9,60.8,27.3,1.0,26.7,27.3,27.3,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.9,0.0,0.0,0.0,0.0,73361.055
0.0,0.0,256.0,0.0,7.0,305.0,6878.0,1388.0,8.0,22778240.0,15417429.0,6511113.0,3030736.0,5.0,2880526.0,63935.0,0.0,250.9,319.2,0.0,17.1,703.7,324.1,94.6,20.9,1.0,20.4,20.9,20.9,1561.0,0.0,0.0,0.0,0.0,149.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.8,0.0,0.0,23.0,0.0,64844.287
0.0,0.0,0.0,0.0,0.0,48.0,6427.0,1388.0,295.0,32196096.0,26092141.0,6320957.0,3053623.0,5.0,2890849.0,63935.0,0.0,220.4,260.2,0.0,18.3,453.7,328.7,82.1,29.5,1.0,28.0,29.5,29.5,0.0,0.0,0.0,0.0,0.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,1.0,0.0,0.0,0.0,0.0,65734.193
0.0,0.0,0.0,0.0,1.0,64.0,7388.0,1388.0,295.0,14770432.0,12679618.0,5858753.0,2937475.0,5.0,2744506.0,63935.0,0.0,567.1,1123.3,0.0,26.3,1498.0,1020.9,434.2,28.2,1.0,26.3,28.2,28.2,278.0,0.0,63.9,63.9,0.0,17.0,0.0,1.0,0.0,1180.5,236.08,0.0,0.0,5.0,1.0,0.6,0.0,1.1,0.0,0.0,1.0,0.0,20322.006
0.0,0.0,0.0,0.0,0.0,200.0,6815.0,1388.0,295.0,17085696.0,14752103.0,5635285.0,2870453.0,5.0,2880929.0,63935.0,0.0,190.5,199.8,0.0,15.8,539.6,338.0,97.2,24.9,1.0,21.8,24.9,24.9,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,0.6,0.0,0.0,0.0,0.0,65269.411
0.0,0.0,1163.0,0.0,11.0,311.0,6183.0,1388.0,295.0,32686208.0,26189599.0,6833129.0,3262135.0,5.0,2947443.0,63935.0,0.0,175.3,297.7,0.0,17.6,795.5,385.2,120.8,38.5,1.0,23.3,38.5,38.5,1848.0,0.0,52.3,52.3,0.0,146.0,7.0,1.0,0.0,495.2,198.04,0.0,0.0,20.0,1.0,0.3,0.0,0.7,0.0,0.0,62.0,0.0,58962.339
0.0,0.0,0.0,0.0,0.0,588.0,6907.0,1388.0,295.0,21801344.0,19638655.0,6477801.0,2954739.0,5.0,2860751.0,63935.0,0.0,320.2,381.1,0.0,22.8,487.5,283.8,112.6,29.2,1.0,23.4,29.2,29.2,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,1.1,0.0,0.0,0.0,0.0,77932.73
0.0,0.0,29349.0,0.0,4122.0,4148.0,10366.0,1388.0,295.0,41942400.0,29265590.0,10676501.0,3983367.0,5.0,4207484.0,63935.0,0.0,468.1,445.1,0.0,17.8,610.9,197.7,108.3,32.7,1.0,17.9,32.7,32.7,1715.0,36.4,470.7,209.9,105.9,28006.0,201.0,3.0,235.5,890.5,404.42,126.08,0.0,1330.0,1.0,0.2,0.0,0.6,0.0,0.0,25596.0,0.0,84709.343
0.0,0.0,34733.0,0.0,5341.0,10156.0,11085.0,1388.0,40.0,41892608.0,26713598.0,12054853.0,3940338.0,5.0,4411686.0,63935.0,0.0,344.6,306.5,0.0,14.1,355.9,132.3,50.4,24.4,1.0,21.6,24.4,24.4,2085.0,31.5,334.0,145.9,75.1,34721.0,310.0,3.0,64.5,684.5,289.36,56.58,0.0,1000.0,1.0,0.5,0.0,1.0,0.0,0.0,25460.0,0.0,126856.954
0.0,0.0,0.0,0.0,0.0,251.0,6560.0,1388.0,12.0,26367488.0,18382154.0,5994777.0,2963470.0,5.0,2920950.0,63935.0,0.0,141.1,128.4,0.0,14.9,314.8,219.6,44.5,33.5,1.0,31.5,33.5,33.5,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.7,0.0,0.0,0.0,0.0,100075.693
0.0,0.0,2185.0,0.0,663.0,126.0,8992.0,1388.0,80.0,25546624.0,18053824.0,6311241.0,3396972.0,5.0,3285992.0,68099.0,0.0,3383.3,5527.0,0.0,26.2,805.0,466.9,218.3,28.8,1.0,26.2,28.8,28.8,694.0,0.0,538.0,528.0,53.7,3898.0,13.0,3.0,184.6,6517.4,3723.86,1185.94,0.0,895.0,1.0,0.4,0.0,0.8,0.0,0.0,1536.0,1.0,26335.615
0.0,0.0,3170.0,0.0,30.0,693.0,8809.0,1388.0,295.0,39929472.0,32816151.0,6129413.0,3015230.0,5.0,3096315.0,63935.0,0.0,453.3,458.6,0.0,19.6,792.8,506.2,178.4,58.7,1.0,53.2,58.7,58.7,24.0,0.0,488.1,483.6,2.5,3640.0,7.0,1.0,0.0,856.8,560.86,10.6,0.0,30.0,1.0,0.2,0.0,1.7,0.0,0.0,3142.0,0.0,42783.811
0.0,0.0,2682.0,0.0,597.0,52.0,6887.0,1388.0,295.0,31499520.0,26637721.0,7076029.0,3129951.0,5.0,3166197.0,63935.0,0.0,559.5,809.9,0.0,28.3,1710.6,819.0,337.5,34.2,1.0,29.2,34.2,34.2,9.0,96.2,780.0,732.0,52.8,1429.0,5.0,2.0,360.1,2630.1,1946.96,257.56,0.0,1440.0,1.0,0.4,0.0,0.5,0.0,0.0,2418.0,0.0,19666.87
0.0,0.0,0.0,0.0,1.0,0.0,6368.0,1388.0,295.0,15651840.0,12543536.0,5514529.0,2831992.0,5.0,2757533.0,63935.0,0.0,480.3,737.6,0.0,21.4,1746.9,1232.1,540.3,33.6,1.0,22.4,33.6,33.6,613.0,0.0,5.7,5.7,0.0,0.0,0.0,1.0,0.0,1203.8,240.74,0.0,0.0,5.0,1.0,0.3,0.0,1.1,0.0,0.0,0.0,0.0,16305.53
0.0,0.0,2933.0,0.0,120.0,316.0,9635.0,1388.0,228.0,25622144.0,17263214.0,8331281.0,3305364.0,5.0,3026345.0,69487.0,0.0,287.3,330.9,0.0,18.1,586.2,378.8,90.2,18.7,1.0,18.1,18.7,18.7,91.0,282.6,368.6,309.8,35.3,3031.0,11.0,1.0,403.4,733.4,483.42,29.06,0.0,145.0,1.0,0.5,0.0,1.0,0.0,0.0,2815.0,0.0,57423.642
0.0,0.0,23911.0,0.0,2959.0,4337.0,10700.0,1388.0,144.0,35689984.0,21814902.0,10632085.0,3331012.0,5.0,3469744.0,63935.0,0.0,605.3,385.7,0.0,18.2,573.8,133.2,98.7,27.3,1.0,24.8,27.3,27.3,774.0,26.2,385.8,148.7,118.7,25426.0,202.0,3.0,79.4,513.3,325.02,62.2,0.0,1395.0,1.0,0.3,0.0,0.7,0.0,0.0,21407.0,0.0,74301.722
0.0,0.0,2774.0,0.0,159.0,1090.0,7317.0,1388.0,140.0,26653952.0,18594175.0,8216965.0,3567059.0,5.0,3277955.0,63935.0,0.0,632.0,275.8,0.0,18.4,472.5,313.6,71.6,24.2,1.0,22.7,24.2,24.2,3.0,0.0,368.8,341.0,28.2,2778.0,3.0,1.0,0.0,860.2,397.6,29.96,0.0,780.0,1.0,0.2,0.0,0.7,0.0,0.0,2615.0,0.0,66751.002
0.0,0.0,1323.0,0.0,285.0,679.0,6789.0,1388.0,4.0,21603200.0,11436650.0,7514637.0,3353612.0,5.0,3111020.0,63935.0,0.0,696.6,487.0,0.0,26.4,497.0,272.1,85.6,55.1,1.0,41.9,55.1,55.1,1322.0,0.0,331.8,275.4,21.4,892.0,7.0,1.0,0.0,1021.2,269.36,28.18,0.0,1040.0,1.0,0.4,0.0,0.6,0.0,0.0,709.0,0.0,75953.046
0.0,0.0,21097.0,0.0,3789.0,4344.0,14206.0,1388.0,4.0,41941120.0,33359123.0,10110197.0,2736585.0,5.0,3197606.0,63935.0,0.0,379.8,421.1,0.0,22.0,903.6,140.7,110.3,32.2,1.0,22.0,32.2,32.1,1729.0,27.5,529.6,199.7,94.1,20369.0,161.0,3.0,73.6,1278.9,401.2,156.88,0.0,5310.0,1.0,0.2,0.0,0.6,0.0,0.0,17140.0,0.0,79612.607
0.0,0.0,11701.0,0.0,2200.0,1986.0,8740.0,1388.0,295.0,39067776.0,30141288.0,12303237.0,3947571.0,5.0,3818764.0,69487.0,0.0,413.3,473.8,0.0,17.8,798.4,287.8,124.3,27.9,1.0,17.8,27.9,27.9,2472.0,2.3,585.9,275.2,135.4,6307.0,49.0,3.0,95.7,901.3,558.2,140.38,0.0,845.0,1.0,0.2,0.0,0.4,0.0,0.0,10328.0,0.0,62813.841
0.0,0.0,27083.0,0.0,4678.0,3039.0,9258.0,1388.0,295.0,30613760.0,20540363.0,12743233.0,4477642.0,5.0,4354108.0,63935.0,0.0,314.2,420.3,0.0,17.0,596.7,287.0,131.9,35.5,1.0,34.6,35.5,35.5,2509.0,45.8,378.5,255.9,122.3,25710.0,200.0,3.0,141.1,638.7,369.48,94.08,0.0,875.0,1.0,0.6,0.0,1.0,0.0,0.0,23067.0,0.0,79744.269
0.0,0.0,0.0,0.0,0.0,60.0,7520.0,1388.0,295.0,15808768.0,13826417.0,5625569.0,2863509.0,5.0,2806580.0,63935.0,0.0,410.0,619.0,0.0,16.1,1142.3,744.8,291.1,26.3,1.0,25.7,26.3,26.3,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.9,0.0,0.0,0.0,0.0,28216.95
0.0,0.0,3674.0,0.0,253.0,1095.0,13121.0,1388.0,295.0,33435392.0,28007134.0,1819673.0,711787.0,5.0,686538.0,63935.0,0.0,329.9,399.2,0.0,19.9,481.1,92.0,73.7,32.9,1.0,21.2,32.9,32.9,172.0,30.4,214.7,171.7,70.3,4730.0,51.0,1.0,249.5,567.1,339.08,73.46,0.0,405.0,1.0,0.3,0.0,0.5,0.0,0.0,3439.0,0.0,45605.814
0.0,0.0,380.0,0.0,9.0,0.0,7884.0,1388.0,4.0,11137792.0,8237781.0,5615853.0,2937232.0,5.0,2863786.0,63935.0,0.0,209.6,328.0,0.0,17.1,614.2,441.4,136.0,30.4,1.0,29.3,30.4,30.4,716.0,0.0,0.0,0.0,0.0,6981.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.6,0.0,0.0,85.0,4.0,51784.397
0.0,0.0,0.0,0.0,0.0,161.0,7373.0,1388.0,272.0,16120448.0,12099868.0,7142653.0,3242831.0,5.0,2869441.0,63935.0,0.0,535.7,404.2,0.0,19.9,573.6,472.2,98.6,27.4,1.0,19.9,27.4,27.4,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,0.6,0.0,0.0,0.0,0.0,45020.474
0.0,0.0,155.0,0.0,1.0,358.0,7451.0,1388.0,20.0,39928960.0,32524344.0,5378505.0,2949480.0,5.0,2879714.0,63935.0,0.0,255.2,276.3,0.0,26.3,545.3,393.5,109.5,35.1,1.0,31.5,35.1,35.1,1.0,0.0,0.0,0.0,0.0,324.0,1.0,1.0,0.0,268.3,53.66,0.0,0.0,0.0,1.0,0.4,0.0,0.6,0.0,0.0,154.0,0.0,54966.486
0.0,0.0,3845.0,0.0,394.0,566.0,9744.0,1388.0,295.0,36045440.0,26642053.0,7732553.0,3130547.0,5.0,3263126.0,69487.0,0.0,214.4,396.3,0.0,14.8,961.2,728.3,279.3,20.4,1.0,14.8,20.4,20.4,276.0,512.6,833.0,699.3,115.9,3495.0,18.0,1.0,597.0,1170.5,846.4,87.84,0.0,590.0,1.0,0.3,0.0,0.6,0.0,0.0,3442.0,0.0,30636.035
0.0,0.0,2418.0,0.0,123.0,379.0,11842.0,1388.0,295.0,41936000.0,34269022.0,4377757.0,2132655.0,5.0,2118316.0,68099.0,0.0,440.7,509.4,0.0,14.9,639.4,414.9,122.1,24.6,1.0,14.9,24.6,24.6,76.0,0.0,337.3,332.2,9.1,2798.0,11.0,2.0,202.6,635.3,400.28,54.72,0.0,80.0,1.0,0.3,0.0,0.9,0.0,0.0,2324.0,0.0,38840.305
0.0,0.0,2520.0,0.0,10.0,0.0,8583.0,1388.0,295.0,33973888.0,24109699.0,7604857.0,3413276.0,5.0,3051631.0,68099.0,0.0,365.4,425.9,0.0,14.9,786.3,523.8,153.7,22.9,1.0,14.9,22.9,22.9,2.0,0.0,648.9,628.8,15.6,1932.0,4.0,1.0,0.0,790.0,465.96,0.04,0.0,30.0,1.0,0.3,0.0,1.0,0.0,0.0,2512.0,0.0,40851.715
0.0,0.0,0.0,0.0,0.0,4.0,7615.0,1388.0,295.0,27634816.0,23938360.0,6023925.0,2944896.0,5.0,2825298.0,70875.0,0.0,180.2,180.3,0.0,13.8,608.6,484.1,118.6,20.6,1.0,16.4,20.6,20.6,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.6,0.0,0.0,0.0,0.0,43894.211
0.0,0.0,0.0,0.0,0.0,129.0,7247.0,1388.0,4.0,28808448.0,26147519.0,5862917.0,2946940.0,5.0,2891552.0,66711.0,0.0,219.5,262.0,0.0,14.2,367.0,292.7,56.8,25.9,1.0,14.2,25.9,25.8,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,0.8,0.0,0.0,0.0,0.0,73213.53
0.0,0.0,272.0,0.0,6.0,249.0,7379.0,1327.0,295.0,20903680.0,14844997.0,6443917.0,3028547.0,5.0,2752591.0,61190.0,0.0,437.7,523.1,0.0,25.6,634.5,489.2,152.9,32.3,1.0,27.1,32.3,32.3,606.0,0.0,93.2,92.5,1.7,88.0,2.0,1.0,0.0,418.6,83.02,0.34,0.0,30.0,1.0,0.2,0.0,0.8,0.0,0.0,30.0,0.0,42030.43
0.0,0.0,6333.0,0.0,1861.0,682.0,9371.0,1388.0,295.0,35356160.0,16848154.0,8272017.0,3518667.0,5.0,3413150.0,63935.0,0.0,613.7,608.7,0.0,18.1,1337.5,525.8,191.2,36.1,1.0,30.8,36.1,36.1,1756.0,11.4,841.3,426.0,143.6,5735.0,34.0,3.0,121.8,1810.9,1033.64,340.04,0.0,855.0,1.0,0.4,0.0,0.8,0.0,0.0,6231.0,0.0,30688.383
0.0,0.0,17574.0,0.0,2855.0,682.0,14949.0,1388.0,8.0,37708928.0,28457490.0,10398901.0,3336249.0,5.0,3135924.0,70875.0,0.0,417.1,504.8,0.0,16.0,638.0,199.5,80.3,16.8,1.0,16.0,16.8,16.8,1245.0,94.9,373.5,122.6,34.9,16552.0,79.0,2.0,218.6,641.2,350.84,94.94,0.0,1900.0,1.0,0.4,0.0,0.7,0.0,0.0,15890.0,0.0,90737.229
0.0,0.0,409.0,0.0,3.0,6.0,7743.0,1388.0,295.0,16376448.0,15210416.0,5793517.0,3016886.0,5.0,2884261.0,63935.0,0.0,311.1,372.5,0.0,17.3,719.1,497.5,132.1,29.1,1.0,25.4,29.1,29.0,970.0,0.0,0.0,0.0,0.0,53.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.8,0.0,0.0,44.0,0.0,43844.699
0.0,0.0,10979.0,0.0,1520.0,592.0,11806.0,1388.0,295.0,39963264.0,30968950.0,9767361.0,3802145.0,5.0,3687697.0,63935.0,0.0,219.1,393.1,0.0,15.3,638.9,290.0,97.9,25.3,1.0,22.3,25.3,25.3,947.0,141.4,438.4,276.7,84.1,9955.0,43.0,1.0,392.2,934.7,568.48,100.44,0.0,2810.0,1.0,0.4,0.0,0.9,0.0,0.0,8431.0,0.0,71681.178
0.0,0.0,5116.0,0.0,1004.0,248.0,8711.0,1388.0,295.0,37579776.0,31460788.0,8737465.0,3195132.0,5.0,3193102.0,63935.0,0.0,141.0,308.2,0.0,16.4,487.2,199.2,47.1,30.6,1.0,25.4,30.6,30.6,897.0,159.1,181.4,178.2,7.4,4264.0,6.0,1.0,287.1,502.2,384.72,41.98,0.0,535.0,1.0,0.4,0.0,0.8,0.0,0.0,4115.0,0.0,111333.096
0.0,0.0,26027.0,0.0,4814.0,5238.0,16549.0,1388.0,295.0,41941120.0,35079551.0,12364309.0,3373173.0,5.0,3562469.0,63935.0,0.0,452.4,446.7,0.0,17.2,591.0,150.4,109.5,25.6,1.0,22.4,25.6,25.6,1989.0,32.2,583.0,173.7,110.2,28093.0,186.0,4.0,191.6,598.7,303.92,75.88,0.0,1805.0,1.0,0.3,0.0,0.5,0.0,0.0,20817.0,0.0,95684.854
0.0,0.0,16742.0,0.0,2877.0,4208.0,14827.0,1388.0,295.0,41838592.0,33227629.0,12523929.0,3727649.0,5.0,4360305.0,63935.0,0.0,553.7,567.2,0.0,24.7,509.8,190.0,62.3,29.3,1.0,24.9,29.3,29.3,1330.0,31.1,550.1,546.9,203.8,17496.0,74.0,4.0,92.5,845.2,378.1,139.08,0.0,670.0,1.0,0.4,0.0,0.9,0.0,0.0,14516.0,0.0,98473.544
