resets.sent.a2b,pure.acks.sent.a2b,sack.pkts.sent.a2b,sack.pkts.sent.b2a,dsack.pkts.sent.a2b,dsack.pkts.sent.b2a,actual.data.pkts.b2a,rexmt.data.pkts.b2a,rexmt.data.bytes.a2b,rexmt.data.bytes.b2a,outoforder.pkts.a2b,outoforder.pkts.b2a,pushed.data.pkts.a2b,pushed.data.pkts.b2a,max.segm.size.a2b,max.segm.size.b2a,min.segm.size.a2b,min.segm.size.b2a,avg.segm.size.a2b,avg.segm.size.b2a,max.win.adv.a2b,max.win.adv.b2a,min.win.adv.a2b,avg.win.adv.a2b,avg.win.adv.b2a,max.owin.a2b,max.owin.b2a,min.non.zero.owin.a2b,min.non.zero.owin.b2a,avg.owin.a2b,avg.owin.b2a,wavg.owin.a2b,initial.window.bytes.a2b,initial.window.bytes.b2a,initial.window.pkts.a2b,initial.window.pkts.b2a,truncated.data.a2b,truncated.data.b2a,truncated.packets.b2a,data.xmit.time.a2b,data.xmit.time.b2a,idletime.max.a2b,idletime.max.b2a,throughput.a2b,throughput.b2a,rtt.samples.a2b,rtt.min.a2b,rtt.max.a2b,rtt.avg.a2b,rtt.stdev.a2b,rtt.from.3whs.a2b,rtt.full.sz.smpls.a2b,rtt.full.sz.min.a2b,rtt.full.sz.max.a2b,rtt.full.sz.avg.a2b,post.loss.acks.a2b,rtt.min.last.a2b,rtt.max.last.a2b,rtt.avg.last.a2b,rtt.sdv.last.a2b,segs.cum.acked.a2b,triple.dupacks.a2b,max.retrans.a2b,min.retr.time.a2b,max.retr.time.a2b,avg.retr.time.a2b,sdv.retr.time.a2b,syn.pkts.sent.a2b,fin.pkts.sent.a2b,ambiguous.acks.a2b,rtt.samples.b2a,rtt.min.b2a,rtt.max.b2a,rtt.avg.b2a,rtt.stdev.b2a,rtt.from.3whs.b2a,rtt.full.sz.smpls.b2a,rtt.full.sz.min.b2a,rtt.full.sz.max.b2a,rtt.full.sz.avg.b2a,post.loss.acks.b2a,rtt.min.last.b2a,rtt.max.last.b2a,rtt.avg.last.b2a,rtt.sdv.last.b2a,segs.cum.acked.b2a,triple.dupacks.b2a,max.retrans.b2a,min.retr.time.b2a,max.retr.time.b2a,avg.retr.time.b2a,sdv.retr.time.b2a,syn.pkts.sent.b2a,fin.pkts.sent.b2a,duplicate.acks.a2b,duplicate.acks.b2a,transfer.datarate
1.0,60.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,11.0,57.0,517.0,2776.0,31.0,31.0,251.0,2138.0,421888.0,137728.0,262144.0,241100.0,137120.0,1802.0,10057.0,2.0,2.0,282.0,4542.0,395.0,1034.0,9006.0,2.0,4.0,2033.0,137599.0,59.0,0.184,0.223,70.8,136.9,9353.0,488273.0,7.0,28.3,70.7,45.7,21.7,36.9,2.0,32.8,70.7,51.7,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,57.0,0.1,0.6,0.3,0.1,0.3,1.0,0.2,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,3625.42
2.0,11.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,517.0,1937.0,31.0,31.0,247.5,802.5,147456.0,131072.0,262144.0,120723.0,131072.0,1203.0,3875.0,2.0,2.0,379.0,1121.0,391.0,1034.0,3873.0,2.0,2.0,1405.0,5231.0,10.0,0.075,0.076,31.6,51.4,16419.0,51510.0,6.0,16.6,22.1,20.3,2.1,19.5,2.0,16.6,19.5,19.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,9.0,0.2,0.7,0.5,0.2,0.7,1.0,0.6,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,9945.88
2.0,40.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,21.0,33.0,715.0,5997.0,31.0,0.0,447.7,858.4,793600.0,655866.0,6553600.0,554729.0,654427.0,5515.0,40651.0,10.0,4.0,2399.0,14188.0,1263.0,5170.0,22057.0,10.0,9.0,5562.0,66985.0,32.0,0.123,0.249,183.4,113.7,139119.0,591679.0,6.0,16.4,69.2,58.8,16.2,50.5,2.0,16.4,50.5,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,13.0,0.1,1.0,0.6,0.3,0.8,1.0,0.2,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,7920.198
0.0,15.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,517.0,2776.0,31.0,31.0,205.0,714.5,161792.0,133376.0,262144.0,148262.0,133034.0,1110.0,6389.0,2.0,2.0,222.0,1499.0,392.0,1034.0,6387.0,2.0,3.0,1825.0,9311.0,13.0,0.121,0.076,47.4,47.6,12780.0,52992.0,6.0,25.8,64.4,37.6,18.1,38.5,1.0,33.0,38.5,38.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,0.1,0.4,0.3,0.1,0.4,1.0,0.3,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10309.923
1.0,64.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,2.0,9.0,63.0,517.0,2776.0,31.0,71.0,236.5,2063.5,457728.0,135168.0,262144.0,268381.0,135074.0,1179.0,22615.0,2.0,2.0,139.0,6394.0,317.0,1034.0,11509.0,2.0,5.0,1461.0,151562.0,63.0,0.123,0.235,51.5,64.3,8434.0,547705.0,8.0,28.9,95.9,45.9,20.6,32.0,2.0,28.9,41.1,36.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,59.0,0.1,1.3,0.4,0.3,0.3,1.0,0.2,0.3,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,6023.0
0.0,26.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,517.0,2776.0,31.0,31.0,194.0,2192.0,178176.0,67840.0,65536.0,113568.0,67650.0,583.0,8329.0,1.0,1.0,96.0,2703.0,258.0,517.0,2776.0,1.0,1.0,955.0,53739.0,24.0,0.184,0.12,66.9,67.5,4312.0,202204.0,7.0,35.7,69.6,52.9,14.2,42.6,1.0,42.6,42.6,42.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,0.1,0.4,0.2,0.1,0.3,1.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6023.0
1.0,134.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,12.0,136.0,1388.0,8328.0,31.0,31.0,400.5,2441.0,862208.0,140544.0,262144.0,426146.0,138612.0,2494.0,29489.0,2.0,2.0,486.0,7294.0,619.0,1034.0,9006.0,2.0,4.0,3460.0,350403.0,138.0,0.286,0.316,44.9,95.4,15268.0,966390.0,9.0,31.1,54.4,38.1,6.8,31.8,1.0,31.1,31.8,31.8,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,132.0,0.1,1.5,0.3,0.3,0.4,1.0,0.3,0.4,0.4,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,3801.166
6.0,827.0,1.0,0.0,1.0,0.0,833.0,1.0,0.0,823.0,0.0,59.0,114.0,742.0,520.0,65236.0,0.0,0.0,205.055555555556,2897.77777777778,8870911.0,1181695.0,21233646.0,4284164.0,1177357.0,10406.0,664520.4,17.0,17.0,1827.0,131997.0,2877.0,8789.0,52833.0,17.0,28.0,18629.0,4393370.0,829.0,2.591,3.231,1050.7,1134.2,57253.0,4210746.0,12.0,20.2,114.3,70.2,34.5,68.7,2.0,20.2,68.7,68.7,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.0,0.0,137.0,0.0,45.6,1.7,5.8,0.7,2.0,0.0,0.7,0.7,0.0,0.0,0.2,0.2,0.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,4.0,2.0,5.0,4479.1
0.0,14.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,517.0,2776.0,31.0,31.0,210.5,740.0,156672.0,133376.0,262144.0,147262.0,132910.0,1178.0,6800.0,2.0,2.0,345.0,1414.0,382.0,1034.0,6798.0,2.0,3.0,1893.0,8810.0,12.0,0.116,0.11,55.4,76.9,13999.0,54837.0,7.0,20.4,35.1,27.6,4.5,26.6,1.0,20.9,26.6,26.6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.1,0.7,0.5,0.2,0.7,1.0,0.2,0.7,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9999.776
1.0,58.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,15.0,56.0,517.0,11104.0,31.0,31.0,223.0,1924.33333333333,540672.0,203008.0,589824.0,321937.0,202519.0,1771.0,21926.0,3.0,3.0,348.0,6849.0,423.0,1551.0,16776.0,3.0,8.0,2425.0,159753.0,57.0,0.126,0.112,102.6,47.3,14273.0,699716.0,8.0,23.0,101.2,48.0,26.6,101.2,2.0,25.0,101.2,101.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,46.0,0.1,41.8,1.1,6.1,1.5,1.0,0.1,1.5,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,6147.8
0.0,117.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,3.0,26.0,42.0,1388.0,65236.0,38.0,38.0,208.0,24303.0,5806080.0,61440.0,65536.0,2824867.0,50120.0,3107.0,198230.0,1.0,1.0,205.0,39745.0,217.0,517.0,3216.0,1.0,1.0,5212.0,2880213.0,119.0,1.812,1.81,844.9,900.9,2907.0,1496346.0,14.0,49.5,94.3,62.2,13.1,54.6,1.0,54.6,54.6,54.6,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,115.0,0.1,6.9,0.4,0.7,0.3,1.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13357.508
0.0,30.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,7.0,28.0,517.0,2776.0,0.0,0.0,66.3333333333333,756.333333333333,333822.0,69120.0,589818.0,253562.0,68380.0,609.0,8329.0,1.0,1.0,73.0,2758.0,357.0,517.0,5959.0,1.0,3.0,1193.0,62741.0,29.0,0.251,0.257,101.0,83.8,13566.0,639114.0,8.0,0.0,31.5,20.2,5.0,17.3,1.0,0.0,17.3,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,30.0,0.0,0.7,0.3,0.1,0.6,1.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5650.791
0.0,8.0,0.0,1.0,0.0,1.0,7.0,0.0,645.0,0.0,0.0,0.0,6.0,7.0,1388.0,2048.0,64.0,27.0,636.0,657.0,78848.0,65536.0,65536.0,73386.0,65536.0,1781.0,3105.0,1.0,1.0,443.0,665.0,750.0,517.0,3104.0,1.0,2.0,4110.0,4325.0,7.0,0.646,0.739,362.3,447.9,4824.0,5832.0,5.0,18.9,84.2,44.5,29.1,18.9,1.0,18.9,18.9,18.9,0.0,16.6,16.6,16.6,0.0,1.0,0.0,1.0,67.4,67.4,67.4,0.0,1.0,0.0,1.0,8.0,0.3,1.4,0.7,0.4,0.3,1.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4081.795
0.0,146.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,79.0,152.0,1388.0,27760.0,31.0,31.0,177.333333333333,4181.66666666667,2786304.0,224256.0,589824.0,1457942.0,213435.0,5354.0,87300.0,3.0,3.0,1041.0,18576.0,729.0,1551.0,12350.0,3.0,5.0,11610.0,1274395.0,153.0,1.612,1.61,623.6,639.5,21014.0,995655.0,28.0,14.5,40.5,31.8,6.0,28.9,1.0,14.5,28.9,28.9,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,119.0,0.1,41.2,0.6,3.8,0.3,1.0,0.2,0.3,0.3,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4203.622
15.0,360.0,1.0,0.0,1.0,0.0,362.0,2.0,0.0,342.0,0.0,3.0,104.0,353.0,1388.0,4164.0,0.0,0.0,291.0,1823.71428571429,2971647.0,1419775.0,28901355.0,1855210.0,1414474.0,15621.0,115178.0,20.0,20.0,3971.0,42726.0,5333.0,10340.0,86478.0,20.0,39.0,18955.0,766636.0,362.0,0.454,0.413,335.8,305.1,134687.0,3572741.0,12.0,20.4,53.5,40.6,11.3,35.6,2.0,23.8,36.1,35.6,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,0.0,73.0,0.0,43.5,1.1,6.1,0.6,1.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,305.1,14.5285714285714,0.0,22.0,5.0,1.0,10.0,1979.9
0.0,9.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,517.0,1935.0,31.0,31.0,205.0,382.0,77824.0,65536.0,65536.0,72430.0,65536.0,565.0,1936.0,1.0,1.0,166.0,391.0,75.0,517.0,1935.0,1.0,1.0,1028.0,2921.0,8.0,0.299,0.31,224.5,261.5,3460.0,8596.0,6.0,15.1,36.6,23.9,8.0,18.8,1.0,18.8,18.8,18.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.2,0.4,0.2,0.1,0.3,1.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16581.456
0.0,184.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,1.0,49.0,176.0,730.0,55520.0,31.0,17.0,223.714285714286,3242.14285714286,3587072.0,555264.0,3211264.0,1510307.0,550009.0,4720.0,142603.0,7.0,7.0,1135.0,31659.0,1507.0,3619.0,31354.0,7.0,14.0,8241.0,1553871.0,179.0,0.419,0.431,130.2,199.0,47826.0,3678560.0,18.0,17.4,45.3,36.6,7.6,39.5,1.0,21.7,39.5,39.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,103.0,0.1,42.8,0.9,4.4,0.4,1.0,0.2,0.4,0.4,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,5780.4
0.0,105.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,25.0,45.0,1388.0,65236.0,38.0,38.0,216.0,24930.0,3137536.0,79360.0,65536.0,1848062.0,66295.0,3249.0,205425.0,1.0,1.0,210.0,36564.0,252.0,517.0,3216.0,1.0,1.0,5214.0,2881070.0,116.0,1.602,1.611,827.1,890.2,3268.0,1681879.0,15.0,47.3,104.9,60.7,16.9,47.3,1.0,47.3,47.3,47.3,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,105.0,0.1,3.8,0.6,0.6,0.4,1.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14869.694
0.0,28.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,7.0,26.0,517.0,4164.0,31.0,31.0,199.0,2337.0,197632.0,69120.0,65536.0,117174.0,68336.0,609.0,5553.0,1.0,1.0,129.0,2474.0,68.0,517.0,4164.0,1.0,1.0,1193.0,60181.0,27.0,0.406,0.415,304.4,284.1,3100.0,140054.0,8.0,13.6,20.6,18.2,2.4,15.4,1.0,15.4,15.4,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,0.1,0.7,0.3,0.2,0.3,1.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5048.524
0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1388.0,2048.0,64.0,426.0,634.0,1136.0,78848.0,65536.0,65536.0,72517.0,65536.0,1781.0,3105.0,1.0,1.0,563.0,733.0,555.0,517.0,3104.0,1.0,2.0,3463.0,4266.0,4.0,1.01,1.301,839.2,901.2,2834.0,3385.0,6.0,18.3,65.8,41.1,24.1,18.3,1.0,18.3,18.3,18.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.2,0.4,0.3,0.1,0.3,1.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4004.907
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,14842.0,528000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4004.907
0.0,333.0,0.0,0.0,0.0,0.0,339.0,0.0,0.0,0.0,0.0,0.0,76.0,332.0,1388.0,5552.0,7.0,31.0,183.333333333333,2264.0,2708480.0,230912.0,589824.0,1283938.0,220599.0,4761.0,33804.0,3.0,3.0,826.0,8196.0,628.0,1551.0,11519.0,3.0,5.0,12693.0,1206871.0,339.0,2.934,2.951,1372.7,1403.4,16646.0,627541.0,31.0,13.3,53.7,34.8,12.0,30.4,1.0,14.4,30.4,30.4,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,309.0,0.1,46.1,0.5,2.9,1.1,1.0,0.1,1.1,1.1,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,4073.713
1.0,38.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,7.0,37.0,517.0,2776.0,0.0,0.0,100.0,1158.0,310271.0,134399.0,262142.0,170233.0,134136.0,821.0,5553.0,1.0,1.0,119.0,2508.0,210.0,517.0,4503.0,1.0,2.0,1193.0,83187.0,37.0,0.088,0.095,42.8,41.9,6874.0,418726.0,7.0,22.6,33.8,30.0,2.3,28.0,1.0,22.6,28.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,38.0,0.0,41.9,1.3,6.8,0.2,1.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1975.4
2.0,9.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,517.0,1937.0,31.0,31.0,360.5,1184.5,143360.0,131072.0,262144.0,111439.0,131072.0,1203.0,3874.0,2.0,2.0,393.0,1664.0,629.0,1034.0,3872.0,2.0,2.0,1405.0,4696.0,8.0,0.044,0.065,40.0,33.3,20145.0,60498.0,5.0,14.8,39.7,23.5,9.6,15.9,2.0,14.8,19.1,16.9,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,8.0,0.2,0.5,0.4,0.1,0.4,1.0,0.3,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,11417.151
0.0,86.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,1.0,18.0,80.0,517.0,2776.0,31.0,31.0,194.0,1414.66666666667,575488.0,203520.0,589824.0,375487.0,202469.0,1744.0,36347.0,3.0,3.0,353.0,10470.0,699.0,1551.0,13813.0,3.0,6.0,2860.0,177245.0,84.0,0.249,0.2,59.0,58.1,16631.0,568037.0,7.0,28.5,57.8,48.6,8.0,57.8,1.0,28.5,57.8,57.8,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,70.0,0.1,1.8,0.8,0.5,1.3,1.0,0.5,1.3,1.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,10394.748
4.0,50.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,14.0,48.0,517.0,8328.0,31.0,31.0,298.333333333333,2213.66666666667,524288.0,203008.0,589824.0,272611.0,202299.0,1771.0,24702.0,3.0,3.0,676.0,9486.0,638.0,1551.0,14983.0,3.0,6.0,2425.0,160192.0,51.0,0.083,0.087,38.8,37.4,24360.0,1298837.0,8.0,17.0,35.6,30.6,6.6,28.7,2.0,21.2,28.7,28.7,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,41.0,0.1,0.8,0.4,0.1,0.4,1.0,0.2,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,5857.3
0.0,103.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,3.0,26.0,47.0,1388.0,65236.0,38.0,38.0,208.0,24720.0,4303872.0,61440.0,65536.0,2443145.0,50588.0,3107.0,180441.0,1.0,1.0,254.0,42113.0,202.0,517.0,3216.0,1.0,1.0,5213.0,2881516.0,117.0,1.741,1.735,842.0,892.9,3026.0,1557595.0,17.0,50.0,96.2,68.0,16.2,53.3,1.0,53.3,53.3,53.3,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,103.0,0.1,6.4,0.5,0.7,0.3,1.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13871.381
0.0,317.0,0.0,0.0,0.0,0.0,505.0,0.0,0.0,0.0,0.0,1.0,3.0,257.0,517.0,65236.0,126.0,80.0,300.0,19853.0,7093248.0,296832.0,65536.0,4605302.0,296578.0,518.0,336897.0,1.0,1.0,3.0,71233.0,51.0,517.0,3587.0,1.0,2.0,636.0,9955460.0,504.0,0.126,0.468,58.0,73.0,1671.0,18572662.0,4.0,14.1,20.0,16.6,2.8,17.7,1.0,17.7,17.7,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,317.0,0.1,2.1,0.5,0.3,0.5,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5996.213
0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1135.0,2048.0,64.0,448.0,688.0,1148.0,78848.0,65536.0,65536.0,72135.0,65536.0,1200.0,3105.0,1.0,1.0,314.0,950.0,293.0,517.0,3104.0,1.0,2.0,2549.0,4315.0,4.0,1.133,1.281,939.6,1040.1,2063.0,3443.0,4.0,22.4,100.2,45.2,37.0,24.8,1.0,24.8,24.8,24.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.3,1.0,0.7,0.3,0.5,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3424.225
0.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1133.0,2048.0,64.0,876.0,545.0,1326.0,227328.0,196608.0,589824.0,211968.0,196608.0,3362.0,9315.0,3.0,3.0,731.0,3618.0,2526.0,1551.0,9312.0,3.0,6.0,3878.0,10680.0,9.0,0.039,0.21,202.8,173.0,19485.0,47132.0,3.0,25.3,43.5,34.7,7.7,43.5,1.0,33.7,43.5,43.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.1,0.4,0.2,0.1,0.4,1.0,0.2,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3424.225
0.0,541.0,0.0,78.0,0.0,0.0,626.0,2.0,2073.0,2.0,0.0,3.0,73.0,529.0,1388.0,4714.0,31.0,24.0,259.75,1809.75,3393536.0,579072.0,4194304.0,1897863.0,566803.0,9472.0,37211.0,8.0,8.0,1737.0,13789.0,2103.0,4136.0,28741.0,8.0,11.0,16480.0,1332518.0,624.0,6.874,6.767,1268.4,1317.0,7089.0,268300.0,23.0,133.0,364.9,308.5,73.5,335.9,1.0,211.0,335.9,335.9,2.0,0.0,334.0,333.9,0.0,25.0,0.0,1.0,0.0,668.3,68.85,22.5375,8.0,0.0,8.0,443.0,0.1,44.6,0.6,2.7,1.2,1.0,0.2,1.2,1.2,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,1416.2
