total.packets.a2b,resets.sent.a2b,resets.sent.b2a,dsack.pkts.sent.a2b,rexmt.data.pkts.b2a,rexmt.data.bytes.a2b,rexmt.data.bytes.b2a,min.segm.size.b2a,avg.win.adv.b2a,max.owin.b2a,min.non.zero.owin.b2a,avg.owin.a2b,avg.owin.b2a,wavg.owin.a2b,wavg.owin.b2a,initial.window.bytes.b2a,initial.window.pkts.b2a,data.xmit.time.a2b,throughput.a2b,rtt.min.a2b,rtt.max.a2b,rtt.avg.a2b,rtt.stdev.a2b,rtt.from.3whs.a2b,rtt.full.sz.smpls.a2b,rtt.full.sz.min.a2b,rtt.full.sz.max.a2b,rtt.min.last.a2b,rtt.avg.last.a2b,max.retrans.a2b,max.retr.time.a2b,rtt.samples.b2a,rtt.max.b2a,rtt.avg.b2a,rtt.stdev.b2a,rtt.from.3whs.b2a,rtt.full.sz.smpls.b2a,rtt.full.sz.min.b2a,rtt.full.sz.avg.b2a,post.loss.acks.b2a,rtt.min.last.b2a,rtt.max.last.b2a,rtt.avg.last.b2a,rtt.sdv.last.b2a,segs.cum.acked.b2a,triple.dupacks.b2a,max.retrans.b2a,min.retr.time.b2a,max.retr.time.b2a,avg.retr.time.b2a,sdv.retr.time.b2a,syn.pkts.sent.b2a,duplicate.acks.a2b,duplicate.acks.b2a,abs.uplinkdelay.75,abs.downlinkdeltadelay.25,abs.downlinkdeltadelay.50,abs.uplinkdeltadelay.25,abs.uplinkdeltadelay.50,abs.uplinkdeltadelay.avg,abs.uplinkdeltadelay.75,abs.rtt.min,abs.winratio.max,abs.radiobuffer.min,abs.idletime.50,abs.idletime.75,abs.idletime.max,abs.segmentsizes.max,abs.pushevents.sum,abs.instanttp.min,abs.rtoevents.sum,abs.theoricalmaxtp.avg,transfer.datarate
22244.0,66.0,0.0,17.0,19.0,0.0,97016.0,5.0,325120.0,17062495.0,5.0,5.0,769477.0,0.0,1057988.75,62264.0,9.0,0.0,160.0,14.2,19.9,18.6,0.0,19.9,1.0,15.8,19.9,0.0,0.0,0.0,0.0,4027.0,31.7,0.5,0.8,0.7,1.0,0.2,0.7,1232.0,0.0,0.0,0.0,0.0,9650.0,42.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1223.0,14.0,29.0,55.0,5.0,7.0,8.19944562204468,10.0,13.0,0.44851142747565,0.0,0.0,0.0,193.999999995867,65160.0,24460.0,0.00016,2.0,804.847682848641,457700.414
17591.0,8.0,0.0,0.0,0.0,0.0,0.0,20.0,325120.0,8668907.0,5.0,5.0,500514.0,0.0,461825.0,57920.0,10.0,0.0,160.0,11.2,24.8,24.7,0.0,24.6,1.0,11.2,24.6,0.0,0.0,0.0,0.0,3631.0,47.1,0.3,1.3,0.8,1.0,0.3,0.8,0.0,0.0,0.0,0.0,0.0,7797.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,11.0,103.0,116.0,6.0,7.0,7.79293266774105,9.0,11.0,0.527816694393174,0.0,0.0,0.0,65.0000000023283,65160.0,15658.0,8e-05,0.0,1048.93860566627,1001848.144
24236.0,38.0,0.0,36.0,42.0,0.0,288152.0,313.0,325120.0,15892087.0,5.0,5.0,644301.0,0.0,483030.0,79640.0,11.0,0.0,160.0,10.5,23.5,18.7,5.1,13.9,2.0,10.5,17.4,0.0,0.0,0.0,0.0,4330.0,15.4,0.5,0.8,0.9,1.0,0.3,0.9,854.0,0.0,0.0,0.0,0.0,10646.0,59.0,5.0,0.1,61.4,36.64,25.36,5.0,1.0,1369.0,14.0,15.0,34.0,5.0,7.0,7.89561037547615,10.0,11.0,0.421577607851942,0.0,0.0,0.0,184.999999997672,60816.0,27712.0,8e-05,8.0,601.631581112395,401283.193
19260.0,354.0,0.0,21.0,21.0,0.0,59368.0,3.0,325120.0,15950247.0,5.0,5.0,966586.0,0.0,1010707.0,50680.0,11.0,0.0,155.0,14.7,28.2,23.0,0.0,19.8,1.0,14.7,19.8,0.0,0.0,0.0,0.0,3501.0,45.3,0.5,1.2,0.5,1.0,0.2,0.5,310.0,0.0,0.0,0.0,0.0,10318.0,19.0,1.0,0.0,222.2,44.44,0.0,5.0,3.0,1275.0,13.0,65.0,83.0,9.0,10.0,11.6043472134151,13.0,12.0,0.453631642138133,0.0,0.0,0.0,307.000000000698,65160.0,23659.0,0.00016,2.0,580.558079105846,343738.123
23988.0,79.0,0.0,0.0,0.0,0.0,0.0,24.0,325120.0,16689892.0,5.0,5.0,565643.0,0.0,605490.0,47784.0,7.0,0.0,160.0,13.9,26.1,21.6,4.8,26.1,2.0,13.9,26.1,0.0,0.0,0.0,0.0,4560.0,13.8,0.4,0.5,0.4,1.0,0.2,0.4,262.0,0.0,0.0,0.0,0.0,12802.0,31.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1224.0,13.0,38.0,85.0,4.0,6.0,6.44643161301312,8.0,11.0,13.2681945895489,0.0,0.0,0.0,108.000000000175,65160.0,29015.0,8e-05,0.0,731.303510641902,472938.535
27850.0,93.0,0.0,0.0,0.0,0.0,0.0,16.0,325120.0,13823925.0,5.0,5.0,369345.0,0.0,474253.0,52128.0,9.0,0.0,160.0,17.1,30.5,26.2,0.0,30.5,1.0,17.4,30.5,0.0,0.0,0.0,0.0,5454.0,17.3,0.4,1.0,0.7,1.0,0.2,0.7,81.0,0.0,0.0,0.0,0.0,12129.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,718.0,12.25,59.0,67.0,4.0,6.0,6.25028592222915,7.25,12.0,0.423506709286938,0.0,0.0,0.0,27.0000000018626,65160.0,30750.0,8e-05,0.0,669.072274074585,556827.509
22512.0,83.0,0.0,52.0,52.0,0.0,150592.0,8.0,325120.0,16766811.25,5.0,5.0,635806.0,0.0,810341.25,75296.0,12.0,0.0,160.0,10.9,21.6,20.3,0.0,21.6,1.0,10.9,21.6,0.0,0.0,0.0,0.0,4087.0,43.1,0.4,0.8,0.4,1.0,0.2,0.4,734.0,0.0,0.0,0.0,0.0,11275.0,46.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1550.0,13.0,25.0,34.0,16.0,17.0,18.3470257159738,20.0,11.0,0.477651913594793,0.0,0.0,0.0,154.999999998836,65160.0,26307.0,8e-05,4.0,630.568886105534,388553.663
24616.0,56.0,0.0,0.0,0.0,0.0,0.0,8.0,325120.0,6793128.33333333,5.0,5.0,207250.0,0.0,212770.0,91224.0,17.0,0.0,160.0,17.8,31.6,27.3,0.0,24.6,1.0,18.4,24.6,0.0,0.0,0.0,0.0,4860.0,10.1,0.4,0.5,0.5,1.0,0.2,0.5,205.0,0.0,0.0,0.0,0.0,9767.0,21.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,445.0,13.0,36.0,49.0,4.0,6.0,6.45520137205039,8.0,10.0,0.619181723330619,0.0,0.0,0.0,28.9999999949941,40544.0,29968.0,8e-05,0.0,520.686841468227,388667.955
24822.0,89.0,0.0,0.0,0.0,0.0,0.0,16.0,325120.0,17827960.0,5.0,5.0,553162.0,0.0,791631.0,45402.0,10.0,0.0,160.0,15.5,23.4,22.9,0.0,23.4,1.0,15.5,23.4,0.0,0.0,0.0,0.0,5084.0,20.3,0.4,0.9,0.5,1.0,0.2,0.5,218.0,0.0,0.0,0.0,0.0,10772.0,27.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1187.0,14.0,35.0,52.0,6.0,8.0,8.53324736980922,10.0,12.0,0.495444256363327,0.0,0.0,0.0,33.000000003085,65160.0,28205.0,8e-05,0.0,665.567909198275,476002.399
186116.0,0.0,0.0,27.0,25.0,0.0,36200.0,8.0,325120.0,24419020.0,5.0,5.0,890702.0,4.0,1073051.25,50680.0,17.0,0.0,135.0,13.9,28.7,21.3,0.0,14.2,1.0,13.9,14.2,0.0,0.0,0.0,0.0,16840.0,75.6,4.1,8.9,0.9,1.0,0.7,0.9,38899.0,0.0,0.0,0.0,0.0,120244.0,4624.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,75410.0,15.0,99.0,110.0,9.0,11.0,11.6025489608489,14.0,12.0,0.41246453776528,0.0,0.0,0.0,3037.0000000039,63880784.0,13178.0,0.0004,21.0,899.143307443301,642165.973
10153.0,105.0,0.0,368.0,377.0,0.0,1485648.0,80.0,325120.0,11942074.0,5.0,5.0,784182.0,0.0,723269.0,53576.0,11.0,0.0,157.0,14.2,24.7,22.2,0.0,19.8,1.0,15.4,19.8,0.0,0.0,0.0,0.0,2306.0,46.4,0.5,1.6,0.6,1.0,0.2,0.6,117.0,0.0,0.0,0.0,0.0,5083.0,18.0,1.0,0.0,264.9,52.98,0.0,5.0,2.0,633.0,14.0,151.0,225.0,5.0,8.0,10.6524250180482,11.0,13.0,0.435630068429041,0.0,0.0,0.0,258.00000000163,65160.0,11754.0,8e-05,69.0,433.097385752174,329714.208
301337.0,0.0,0.0,506.0,760.0,0.0,1431168.0,16.0,325120.0,11166872.5,5.0,5.0,609728.0,10.0,1228827.5,34752.0,13.0,0.0,190.0,14.9,53.6,34.3,0.0,16.6,1.0,14.9,16.6,0.0,0.0,0.0,0.0,34800.0,66.3,3.7,4.9,0.6,1.0,0.2,0.6,64604.0,0.0,33.0,24.1,13.7,198660.0,7361.0,6.0,0.0,170.6,76.92,30.06,5.0,1.0,117406.0,15.0,44.0,52.0,35.0,38.0,38.3504964811711,41.0,6.0,0.588737807340652,0.0,0.0,0.0,57.0000000006985,747168.0,25311.0,8e-05,403.0,1250.61728074017,948676.809
56486.0,0.0,0.0,18.0,22.0,0.0,31856.0,8.0,325120.0,18650379.0,5.0,5.0,938919.0,0.0,1213876.0,59368.0,10.0,0.0,160.0,14.7,28.2,25.6,0.0,23.0,1.0,14.7,23.0,0.0,0.0,0.0,0.0,5020.0,54.5,2.1,5.5,0.5,1.0,0.2,0.5,11473.0,0.0,0.0,0.0,0.0,36078.0,1089.0,1.0,0.0,183.3,107.84,0.0,5.0,2.0,18692.0,69.0,185.0,264.0,7.0,12.0,84.790208599404,65.0,9.0,0.451286821209016,0.0,0.0,0.0,313.999999998487,301184.0,8741.0,8e-05,17.0,416.645232806939,288801.026
11651.0,3.0,0.0,0.0,0.0,0.0,0.0,80.0,325120.0,7142136.0,5.0,5.0,440364.0,5.0,401320.0,23168.0,8.0,0.0,160.0,22.5,34.6,31.5,0.0,28.4,1.0,22.5,28.4,0.0,0.0,0.0,0.0,2467.0,44.4,0.4,1.8,0.5,1.0,0.3,0.5,0.0,0.0,0.0,0.0,0.0,4556.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,16.0,171.0,201.0,5.0,9.0,9.37184226740604,13.0,16.0,0.49319102889281,0.0,0.0,0.999999996565748,31.9999999992433,65160.0,10636.0,0.00024,0.0,600.944047509333,580659.592
11053.0,2.0,0.0,0.0,0.0,0.0,0.0,176.0,325120.0,6551625.0,5.0,5.0,459205.0,4.0,384312.0,46336.0,16.0,0.0,160.0,16.3,32.9,25.0,0.0,18.6,1.0,16.3,18.6,0.0,0.0,0.0,0.0,2388.0,47.5,0.5,2.1,0.8,1.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,4751.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,11.0,189.0,209.0,27.0,29.0,29.6302489074672,31.0,9.0,0.492608596957574,0.0,0.0,0.999999996565748,32.999999995809,65160.0,10341.0,8e-05,0.0,566.217375709833,540421.192
11055.0,19.0,0.0,0.0,0.0,0.0,0.0,54.0,325120.0,4106348.0,5.0,5.0,363605.0,0.0,326519.0,72400.0,10.0,0.0,160.0,12.0,15.7,15.1,0.0,15.1,1.0,12.0,15.1,0.0,0.0,0.0,0.0,2264.0,47.4,0.4,1.9,0.9,1.0,0.2,0.9,0.0,0.0,0.0,0.0,0.0,5159.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,11.0,208.0,247.0,4.0,5.0,6.03748920952029,7.0,11.0,0.430955771969484,0.0,0.0,0.999999996565748,29.0000000022701,65160.0,11405.0,8e-05,0.0,478.473897490769,475056.528
13945.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,325120.0,8053362.0,5.0,5.0,546571.0,5.0,512895.0,23168.0,8.0,0.0,158.0,13.8,43.4,30.1,0.0,17.4,1.0,13.8,17.4,0.0,0.0,0.0,0.0,2915.0,44.5,0.4,1.2,0.8,1.0,0.4,0.8,0.0,0.0,0.0,0.0,0.0,5621.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,12.0,138.0,151.0,3.0,5.0,5.85602934433746,8.0,13.0,0.460252263265206,0.0,0.0,0.999999996565748,47.0000000059372,65160.0,12101.0,0.0004,0.0,808.565351633079,764294.911
10304.0,11.0,0.0,3.0,3.0,0.0,1128.0,16.0,325120.0,4348429.0,5.0,5.0,364767.0,0.0,317256.0,50680.0,8.0,0.0,160.0,12.5,24.5,18.5,0.0,16.0,1.0,12.5,16.0,0.0,0.0,0.0,0.0,2112.0,48.2,0.4,1.5,0.7,1.0,0.4,0.7,0.0,0.0,0.0,0.0,0.0,5191.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,11.0,250.0,268.0,4.0,6.0,6.45675588519832,8.0,13.0,0.511183056398743,0.0,0.0,0.999999996565748,36.999999996624,65160.0,11663.0,0.00024,0.0,425.451265874066,426850.939
16120.0,58.0,0.0,102.0,104.0,0.0,715312.0,8.0,325120.0,16113717.0,5.0,5.0,773642.0,0.0,561785.0,34752.0,5.0,0.0,160.0,12.2,17.7,16.4,0.0,15.1,1.0,12.2,15.1,0.0,0.0,0.0,0.0,3226.0,42.8,0.4,1.7,0.3,1.0,0.2,0.3,96.0,0.0,0.0,0.0,0.0,8818.0,26.0,1.0,0.0,7.1,1.78,0.0,5.0,0.0,514.0,14.0,32.0,77.0,5.0,7.0,7.63351063829787,10.0,10.0,0.439225346522645,0.0,0.0,0.0,203.000000001339,65160.0,18871.0,0.00016,52.0,1010.0941996894,512343.045
14015.0,39.0,0.0,813.0,781.0,0.0,1964626.0,61.0,325120.0,5845944.0,5.0,5.0,255501.0,4.0,294833.0,83984.0,17.0,0.0,156.0,12.8,43.0,28.4,0.0,14.0,1.0,12.8,14.0,0.0,0.0,0.0,0.0,2712.0,40.4,1.1,2.2,0.6,1.0,0.5,0.6,618.0,0.0,0.0,0.0,0.0,8427.0,34.0,1.0,0.0,20.9,3.78,0.0,5.0,0.0,909.0,16.0,42.0,59.0,4.0,7.0,7.93198396212743,10.0,12.0,0.298077688627694,0.0,0.0,0.0,186.999999998079,47784.0,18321.0,0.00032,433.0,133.457427872168,82684.259
12152.0,65.0,0.0,129.0,130.0,0.0,444026.0,24.0,325120.0,12786328.0,5.0,5.0,614277.0,0.0,4151741.0,50680.0,10.0,0.0,160.0,15.5,28.0,27.8,0.0,27.6,1.0,22.6,27.6,0.0,0.0,0.0,0.0,2935.0,44.5,0.7,1.9,1.1,1.0,0.2,1.1,278.0,0.0,0.3,0.3,0.0,5596.0,19.0,1.0,0.0,172.6,101.54,1.0,5.0,5.0,251.0,27.0,15.0,50.0,5.0,9.0,50.0681492109039,23.0,11.0,0.303496501650799,0.0,0.0,0.0,538.000000000466,65160.0,14016.0,8e-05,34.0,356.819581268724,158162.161
8255.0,2.0,0.0,1.0,1.0,0.0,376.0,176.0,325120.0,2910253.0,5.0,5.0,260628.0,5.0,213491.0,21720.0,5.0,0.0,160.0,12.6,36.9,25.9,0.0,15.4,1.0,12.6,15.4,0.0,0.0,0.0,0.0,1691.0,47.3,0.6,2.5,0.7,1.0,0.2,0.7,0.0,0.0,0.0,0.0,0.0,2820.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,10.0,362.0,400.0,3.0,4.0,4.83924050632911,5.0,12.0,0.661322214580468,0.0,0.0,1.00000000384171,50.0000000029104,49232.0,8696.0,8e-05,0.0,294.466588434507,274624.145
10654.0,23.0,0.0,0.0,0.0,0.0,0.0,80.0,325120.0,4833149.0,5.0,5.0,361516.0,0.0,316220.0,21720.0,5.0,0.0,160.0,18.2,23.1,21.0,0.0,23.1,1.0,18.2,23.1,0.0,0.0,0.0,0.0,2247.0,46.8,0.4,1.5,0.6,1.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,5070.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,11.0,235.0,265.0,2.0,3.0,4.12327028056367,5.0,18.0,1.1661204525513,0.0,0.0,0.999999996565748,24.0000000048894,65160.0,11680.0,8e-05,0.0,447.565899601143,431810.085
17178.0,4.0,0.0,0.0,0.0,0.0,0.0,16.0,325120.0,12082229.0,5.0,5.0,681939.0,0.0,820572.0,57920.0,12.0,0.0,160.0,10.8,27.0,20.6,0.0,17.0,1.0,10.8,17.0,0.0,0.0,0.0,0.0,3498.0,78.2,0.5,2.3,0.6,1.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,8013.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,11.0,108.0,118.0,3.0,5.0,4.89948453608247,7.0,11.0,0.46473935274205,0.0,0.0,0.0,23.0000000010477,65160.0,15200.0,8e-05,0.0,1021.16746004033,978706.614
5597.0,0.0,0.0,37.0,37.0,0.0,84928.0,126.0,325120.0,2422286.0,5.0,5.0,301571.0,3.0,358702.0,17251.0,5.0,0.0,135.0,16.5,57.2,40.8,0.0,25.7,1.0,20.9,25.7,0.0,0.0,0.0,0.0,857.0,44.6,0.4,1.8,0.7,1.0,0.2,0.7,82.0,0.0,0.0,0.0,0.0,2473.0,23.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,467.0,16.0,245.0,362.0,3.0,7.0,10.5091676131754,11.0,11.0,0.303200363586156,0.0,0.0,2.00000000040745,1730.99999999977,118103.0,3730.0,0.0,29.0,25.4388361465966,13500.21
11976.0,197.0,0.0,0.0,0.0,0.0,0.0,477.0,325120.0,2676564.0,5.0,5.0,174875.0,5.0,335214.0,14597.0,5.0,0.0,155.0,13.0,78.9,41.3,33.9,23.4,2.0,13.0,78.9,0.0,0.0,0.0,0.0,2090.0,8.6,0.6,0.5,0.4,1.0,0.2,0.4,42.0,0.0,0.0,0.0,0.0,7104.0,30.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,594.0,17.0,34.0,44.0,5.0,7.0,7.55710778583119,10.0,13.0,0.333067146948245,0.0,0.0,0.0,25.9999999980209,5308.0,14296.0,8e-05,0.0,81.7592295692574,43996.449
8824.0,0.0,0.0,1077.0,1084.0,0.0,3199754.0,26.0,325120.0,10920725.0,5.0,5.0,979500.0,5.0,1311881.0,31856.0,11.0,0.0,161.0,30.9,52.9,42.5,0.0,40.0,1.0,30.9,40.0,0.0,0.0,0.0,0.0,1505.0,44.5,0.5,2.3,0.6,1.0,0.3,0.6,172.0,0.0,0.0,0.0,0.0,4838.0,49.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,1740.0,18.0,362.25,478.0,7.0,9.0,11.0425208807897,13.0,19.0,0.768041203315149,0.0,0.0,0.0,183.00000000454,49232.0,10306.0,8e-05,165.0,212.603274889811,202161.005
12874.0,36.0,0.0,0.0,0.0,0.0,0.0,176.0,325120.0,6815985.0,5.0,5.0,499392.5,0.0,480873.75,41992.0,10.0,0.0,157.0,15.8,22.1,19.0,0.0,18.6,1.0,15.8,18.6,0.0,0.0,0.0,0.0,2671.0,52.1,0.4,1.8,0.9,1.0,0.2,0.9,0.0,0.0,0.0,0.0,0.0,4836.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,11.0,149.0,169.0,4.0,6.0,6.07999325425825,8.0,16.0,0.436566526455655,0.0,0.0,0.999999996565748,36.999999996624,65160.0,11014.0,8e-05,0.0,692.349529001702,667998.618
7677.0,11.0,0.0,0.0,0.0,0.0,0.0,17.0,325120.0,2208867.0,5.0,5.0,248285.0,0.0,205608.0,31856.0,6.0,0.0,160.0,12.7,32.3,25.2,0.0,18.2,1.0,12.7,18.2,0.0,0.0,0.0,0.0,1574.0,48.5,0.5,1.7,0.5,1.0,0.3,0.5,0.0,0.0,0.0,0.0,0.0,3507.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,19.0,423.0,505.0,8.0,10.0,11.0335564480143,14.0,12.0,1.13583935519733,0.0,0.0,1.00000000384171,29.9999999988358,57920.0,9064.0,8e-05,0.0,207.594632309271,216177.891
12517.0,0.0,0.0,0.0,1.0,0.0,1448.0,48.0,325120.0,6168037.0,5.0,5.0,357834.0,0.0,388242.0,72400.0,10.0,0.0,160.0,11.9,28.6,20.8,0.0,15.1,1.0,11.9,15.1,0.0,0.0,0.0,0.0,3452.0,46.7,0.4,1.6,0.4,1.0,0.2,0.4,1.0,0.0,0.0,0.0,0.0,5024.0,1.0,1.0,0.0,228.4,45.68,0.0,5.0,0.0,22.0,12.0,190.0,205.0,3.0,4.0,3.97292666209733,5.0,12.0,0.50738415258131,0.0,0.0,0.999999996565748,27.0000000018626,65160.0,12512.0,8e-05,1.0,562.343622681593,524001.561
9693.0,3.0,0.0,917.0,1034.0,0.0,5277408.0,24.0,325120.0,18787501.0,5.0,5.0,1702813.0,0.0,2549319.0,53576.0,8.0,0.0,158.0,8.2,16.5,15.5,0.0,15.0,1.0,8.2,15.0,0.0,0.0,0.0,0.0,1534.0,43.9,0.5,1.6,0.6,1.0,0.4,0.6,193.0,0.0,2.5,1.0,1.3,5391.0,74.0,4.0,0.0,336.3,43.76,32.8,5.0,7.0,1944.0,19.0,240.0,347.0,7.0,10.0,11.1933579335793,14.0,8.0,0.434461275581225,0.0,0.0,0.0,201.000000000931,70952.0,10193.0,8e-05,283.0,308.831445851716,266103.714
11479.0,15.0,0.0,0.0,0.0,0.0,0.0,16.0,325120.0,6980349.0,5.0,5.0,468005.0,1.0,395296.0,31856.0,11.0,0.0,160.0,11.7,33.8,24.2,0.0,17.9,1.0,11.7,17.9,0.0,0.0,0.0,0.0,2458.0,48.0,0.5,2.0,0.6,1.0,0.3,0.6,1.0,0.0,0.0,0.0,0.0,4691.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,12.0,177.0,200.0,4.0,6.0,6.64489795918367,8.0,10.0,0.58509753733828,0.0,0.0,0.999999996565748,46.9999999986612,65160.0,10308.0,0.00016,0.0,622.012275866845,574572.003
11003.0,4.0,0.0,1.0,1.0,0.0,192.0,16.0,325120.0,6406066.0,5.0,5.0,467725.0,0.0,468655.0,49232.0,7.0,0.0,160.0,12.3,19.0,17.7,0.0,17.2,1.0,13.0,17.2,0.0,0.0,0.0,0.0,2251.0,48.3,0.4,1.7,0.7,1.0,0.5,0.7,1.0,0.0,0.0,0.0,0.0,4383.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,12.0,188.0,206.0,4.0,6.0,6.61778268493862,8.0,11.0,0.434033576405002,0.0,0.0,0.999999996565748,29.0000000022701,65160.0,9798.0,0.00032,1.0,575.1911312428,555834.376
7697.0,0.0,0.0,23.0,23.0,0.0,52936.0,31.0,325120.0,10325693.0,5.0,5.0,524971.0,0.0,283480.0,70952.0,11.0,0.0,160.0,12.6,17.2,16.9,0.0,16.8,1.0,12.6,16.8,0.0,0.0,0.0,0.0,1568.0,47.1,0.6,2.1,0.7,1.0,0.2,0.7,35.0,0.0,0.4,0.4,0.0,3165.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,157.0,12.0,314.0,470.0,4.0,6.0,6.27228393389325,8.0,10.0,0.635168641427492,0.0,0.0,0.999999996565748,239.999999997963,65160.0,8692.0,8e-05,10.0,263.997029013834,249287.921
13614.0,44.0,0.0,0.0,0.0,0.0,0.0,58.0,325120.0,7955373.0,5.0,5.0,520607.0,0.0,530945.0,73848.0,15.0,0.0,158.0,15.1,28.8,24.0,0.0,19.4,1.0,15.1,19.4,0.0,0.0,0.0,0.0,2744.0,43.9,0.4,1.4,1.1,1.0,0.7,1.1,0.0,0.0,0.0,0.0,0.0,5172.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,11.0,140.0,154.0,15.0,16.0,17.0922913907285,19.0,16.0,0.450016644089788,0.0,0.0,0.999999996565748,16.9999999998254,65160.0,11793.0,0.00016,0.0,725.571367794606,727373.247
11485.0,25.0,0.0,0.0,0.0,0.0,0.0,14.0,325120.0,4882021.0,5.0,5.0,426651.0,5.0,412720.0,34752.0,12.0,0.0,159.0,18.6,43.4,31.4,0.0,22.3,1.0,18.6,22.3,0.0,0.0,0.0,0.0,2337.0,49.9,0.4,1.7,0.6,1.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,4622.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,12.0,166.0,184.0,3.0,5.0,6.46971293942588,8.0,15.0,0.427894758133457,0.0,0.0,0.999999996565748,112.00000000099,65160.0,10393.0,0.00016,0.0,635.397356455197,601235.373
18188.0,76.0,0.0,34.0,34.0,0.0,78192.0,54.0,325120.0,6280935.0,5.0,5.0,246493.75,0.0,252657.5,62264.0,13.0,0.0,160.0,15.6,29.6,24.4,0.0,19.3,1.0,15.6,19.3,0.0,0.0,0.0,0.0,3399.0,16.0,0.6,1.0,0.5,1.0,0.2,0.5,324.0,0.0,0.0,0.0,0.0,12813.0,21.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,649.0,15.0,46.0,56.0,5.0,7.0,9.48361559274476,11.0,14.0,0.276387247521062,0.0,0.0,0.0,252.000000000407,65160.0,27180.0,8e-05,1.0,335.716592207311,218039.015
9702.0,30.0,0.0,116.0,116.0,0.0,574712.0,176.0,325120.0,8105648.0,5.0,5.0,406398.0,0.0,477354.0,53576.0,11.0,0.0,160.0,11.9,35.7,28.5,0.0,35.7,1.0,11.9,35.7,0.0,0.0,0.0,0.0,2141.0,46.2,0.5,1.4,0.7,1.0,0.4,0.7,35.0,0.0,0.3,0.3,0.0,4725.0,14.0,1.0,0.0,172.6,34.56,0.0,5.0,4.0,174.0,13.0,227.0,283.0,4.0,6.0,9.34472934472934,9.0,12.0,0.433811100447246,0.0,0.0,0.0,298.999999999069,65160.0,10897.0,8e-05,7.0,389.243490559967,327284.131
9283.0,5.0,0.0,94.0,94.0,0.0,338832.0,176.0,325120.0,6163453.0,5.0,5.0,415465.0,0.0,402096.0,41992.0,7.0,0.0,160.0,14.6,33.8,28.3,0.0,33.8,1.0,31.6,33.8,0.0,0.0,0.0,0.0,1934.0,45.7,0.5,1.5,0.9,1.0,0.4,0.9,36.0,0.0,0.0,0.0,0.0,4267.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,162.0,10.0,246.0,297.0,2.0,3.0,3.88312947494033,4.0,17.0,0.459614492258096,0.0,0.0,0.999999996565748,78.9999999979045,65160.0,10228.0,0.00032,49.0,360.511763094063,345842.495
8728.0,5.0,0.0,26.0,26.0,0.0,53256.0,56.0,325120.0,2404053.0,5.0,5.0,286615.0,3.0,242987.0,26064.0,5.0,0.0,160.0,12.7,48.2,31.1,0.0,17.6,1.0,12.7,17.6,0.0,0.0,0.0,0.0,1794.0,48.2,0.5,1.6,0.6,1.0,0.2,0.6,11.0,0.0,0.0,0.0,0.0,3592.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,26.0,13.0,314.0,341.0,3.0,4.0,4.44876583306268,6.0,12.0,0.437500858474556,0.0,0.0,0.999999996565748,196.000000003551,50680.0,9624.0,8e-05,9.0,322.202919598355,308624.502
